workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
bert_av_seq512,512,64,512,16777216,ws,ring,1,0,10,split_n,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,ws,ring,1,0,10,split_k,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,1,10,split_m,256,64,512,2040,65546,0,67586,65546,0.045334832657650995,0.04674579684496384,0.022667416328825497,0.02337289842248192,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,1,10,split_k,512,64,256,1532,294932,65556,362020,360488,0.008463620794431246,0.008499589445418433,0.004231810397215623,0.004249794722709217,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,1,10,split_n,512,32,512,3064,524298,0,527362,524298,0.005810050781057414,0.005844004745392887,0.002905025390528707,0.0029220023726964435,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,2,10,split_m,256,64,512,2040,32778,0,34818,32778,0.08800045953242576,0.09347733235706876,0.04400022976621288,0.04673866617853438,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,2,10,split_k,512,64,256,1532,147476,32788,181796,180264,0.016854056194855773,0.016997292859361825,0.008427028097427887,0.008498646429680913,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,2,10,split_n,512,32,512,3064,262154,0,265218,262154,0.011552760370713903,0.01168778656820037,0.005776380185356951,0.005843893284100185,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,4,10,split_m,256,64,512,2040,16394,0,18434,16394,0.16621460345014646,0.18689764548005366,0.08310730172507323,0.09344882274002683,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,4,10,split_k,512,64,256,1532,73748,16404,91684,90152,0.03341913529078138,0.033987044103292216,0.01670956764539069,0.016993522051646108,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,4,10,split_n,512,32,512,3064,131082,0,134146,131082,0.022840785412908324,0.023374681497078165,0.011420392706454162,0.011687340748539082,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,8,10,split_m,256,64,512,2040,8202,0,10242,8202,0.2991603202499512,0.3735674225798586,0.1495801601249756,0.1867837112899293,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,8,10,split_k,512,64,256,1532,36884,8212,46628,45096,0.06571158960281376,0.06794394181302112,0.03285579480140688,0.03397197090651056,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,8,10,split_n,512,32,512,3064,65546,0,68610,65546,0.044658213088471066,0.04674579684496384,0.022329106544235533,0.02337289842248192,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,16,10,split_m,256,64,512,2040,4106,0,6146,4106,0.49853563293198827,0.7462250365319045,0.24926781646599414,0.37311251826595226,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,16,10,split_k,512,64,256,1532,18452,4116,24100,22568,0.12713692946058092,0.1357674583481035,0.06356846473029046,0.06788372917405175,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,16,10,split_n,512,32,512,3064,32778,0,35842,32778,0.0854863009876681,0.09347733235706876,0.04274315049383405,0.04673866617853438,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,32,10,split_m,256,64,512,2040,2058,0,4098,2058,0.7476817959980478,1.488824101068999,0.3738408979990239,0.7444120505344995,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,32,10,split_k,512,64,256,1532,9236,2068,12836,11304,0.23870364599563726,0.27105449398443027,0.11935182299781863,0.13552724699221513,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,32,10,split_n,512,32,512,3064,16394,0,19458,16394,0.15746736560797617,0.18689764548005366,0.07873368280398808,0.09344882274002683,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,64,10,split_m,256,64,512,2040,1034,0,3074,2040,0.9967469095640858,1.5019607843137255,0.4983734547820429,0.7509803921568627,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,64,10,split_k,512,64,256,1532,4628,1044,7204,5672,0.4253192670738479,0.5401974612129761,0.21265963353692394,0.27009873060648804,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,64,10,split_n,512,32,512,3064,8202,0,11266,8202,0.27196875554766553,0.3735674225798586,0.13598437777383277,0.1867837112899293,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,128,10,split_m,256,64,512,2040,522,0,2562,2040,1.1959406713505074,1.5019607843137255,0.5979703356752537,0.7509803921568627,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,128,10,split_k,512,64,256,1532,2324,532,4388,2856,0.6982680036463081,1.072829131652661,0.34913400182315407,0.5364145658263305,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,128,10,split_n,512,32,512,3064,4106,0,7170,4106,0.42733612273361227,0.7462250365319045,0.21366806136680613,0.37311251826595226,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,256,10,split_m,256,64,512,2040,266,0,2306,2040,1.328707718993929,1.5019607843137255,0.6643538594969645,0.7509803921568627,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,256,10,split_k,512,64,256,1532,1172,276,2980,1808,1.0281879194630872,1.6946902654867257,0.5140939597315436,0.8473451327433629,3064
bert_av_seq512,512,64,512,16777216,ws,ring,2,256,10,split_n,512,32,512,3064,2058,0,5122,3064,0.5982038266302225,1.0,0.29910191331511127,0.5,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,1,10,split_m,128,64,512,1528,65566,0,67094,65566,0.04566727278147077,0.046731537687215934,0.011416818195367693,0.011682884421803983,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,1,10,split_mn,256,32,512,2040,262174,0,264214,262174,0.011596660282952455,0.011686894962887244,0.0028991650707381137,0.002921723740721811,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,1,10,split_n,512,16,512,3064,524318,0,527382,524318,0.005809830445483539,0.005843781827059151,0.0014524576113708848,0.0014609454567647878,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,1,10,split_k,512,64,128,766,442428,98364,541558,540792,0.005657750416391227,0.0056657642864539415,0.0014144376040978067,0.0014164410716134854,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,2,10,split_m,128,64,512,1528,32798,0,34326,32798,0.08926178407038396,0.0934203305079578,0.02231544601759599,0.02335508262698945,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,2,10,split_mn,256,32,512,2040,131102,0,133142,131102,0.023013023688993706,0.02337111561989901,0.005753255922248427,0.005842778904974752,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,2,10,split_n,512,16,512,3064,262174,0,265238,262174,0.011551889246638868,0.011686894962887244,0.002887972311659717,0.002921723740721811,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,2,10,split_k,512,64,128,766,221244,49212,271222,270456,0.011297018678425792,0.011329014701097406,0.002824254669606448,0.0028322536752743515,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,4,10,split_m,128,64,512,1528,16414,0,17942,16414,0.17077248913164642,0.1866699159254295,0.042693122282911604,0.046667478981357376,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,4,10,split_mn,256,32,512,2040,65566,0,67606,65566,0.0453214211756353,0.046731537687215934,0.011330355293908825,0.011682884421803983,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,4,10,split_n,512,16,512,3064,131102,0,134166,131102,0.022837380558412713,0.02337111561989901,0.005709345139603178,0.005842778904974752,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,4,10,split_k,512,64,128,766,110652,24636,136054,135288,0.02252046981345642,0.02264798060434037,0.005630117453364105,0.005661995151085093,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,8,10,split_m,128,64,512,1528,8222,0,9750,8222,0.31425641025641027,0.3726587205059596,0.07856410256410257,0.0931646801264899,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,8,10,split_mn,256,32,512,2040,32798,0,34838,32798,0.08794993972099431,0.0934203305079578,0.021987484930248578,0.02335508262698945,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,8,10,split_k,512,64,128,766,55356,12348,68470,67704,0.04474952533956477,0.04525581944936784,0.011187381334891193,0.01131395486234196,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,8,10,split_n,512,16,512,3064,65566,0,68630,65566,0.04464519889261256,0.046731537687215934,0.01116129972315314,0.011682884421803983,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,16,10,split_m,128,64,512,1528,4126,0,5654,4126,0.5419172267421295,0.7426078526417839,0.13547930668553237,0.18565196316044597,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,16,10,split_mn,256,32,512,2040,16414,0,18454,16414,0.16603446407282973,0.1866699159254295,0.041508616018207434,0.046667478981357376,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,16,10,split_k,512,64,128,766,27708,6204,34678,33912,0.08835572985754657,0.0903514979948101,0.022088932464386642,0.022587874498702525,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,16,10,split_n,512,16,512,3064,32798,0,35862,32798,0.08543862584351124,0.0934203305079578,0.02135965646087781,0.02335508262698945,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,32,10,split_m,128,64,512,1528,2078,0,3606,2078,0.8496949528563505,1.474494706448508,0.21242373821408764,0.368623676612127,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,32,10,split_mn,256,32,512,2040,8222,0,10262,8222,0.29857727538491524,0.3726587205059596,0.07464431884622881,0.0931646801264899,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,32,10,split_k,512,64,128,766,13884,3132,17782,17016,0.17230907659430886,0.18006582040432534,0.043077269148577214,0.045016455101081335,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,32,10,split_n,512,16,512,3064,16414,0,19478,16414,0.15730567820104732,0.1866699159254295,0.03932641955026183,0.046667478981357376,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,64,10,split_m,128,64,512,1528,1054,0,2582,1528,1.1866769945778466,2.005235602094241,0.29666924864446165,0.5013089005235603,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,64,10,split_mn,256,32,512,2040,4126,0,6166,4126,0.4969185857930587,0.7426078526417839,0.12422964644826467,0.18565196316044597,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,64,10,split_k,512,64,128,766,6972,1596,9334,8568,0.3282622669809299,0.357609710550887,0.08206556674523248,0.08940242763772176,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,64,10,split_n,512,16,512,3064,8222,0,11286,8222,0.2714867978025873,0.3726587205059596,0.06787169945064682,0.0931646801264899,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,128,10,split_m,128,64,512,1528,542,0,2070,1528,1.480193236714976,2.005235602094241,0.370048309178744,0.5013089005235603,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,128,10,split_mn,256,32,512,2040,2078,0,4118,2078,0.7440505099562894,1.474494706448508,0.18601262748907235,0.368623676612127,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,128,10,split_k,512,64,128,766,3516,828,5110,4344,0.5996086105675147,0.7053406998158379,0.14990215264187867,0.17633517495395948,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,128,10,split_n,512,16,512,3064,4126,0,7190,4126,0.4261474269819193,0.7426078526417839,0.10653685674547983,0.18565196316044597,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,256,10,split_m,128,64,512,1528,286,0,1814,1528,1.689084895259096,2.005235602094241,0.422271223814774,0.5013089005235603,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,256,10,split_k,512,64,128,766,1788,444,2998,2232,1.0220146764509672,1.3727598566308243,0.2555036691127418,0.3431899641577061,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,256,10,split_mn,256,32,512,2040,1054,0,3094,2040,0.9903038138332256,1.5019607843137255,0.2475759534583064,0.37549019607843137,3064
bert_av_seq512,512,64,512,16777216,ws,ring,4,256,10,split_n,512,16,512,3064,2078,0,5142,3064,0.5958770906262155,1.0,0.14896927265655388,0.25,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,1,10,split_m,64,64,512,1272,65606,0,66878,65606,0.04581476718801399,0.04670304545315977,0.005726845898501749,0.0058378806816449715,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,1,10,split_mn,256,16,512,2040,262214,0,264254,262214,0.011594904902101766,0.011685112160296551,0.0014493631127627208,0.001460639020037069,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,1,10,split_n,512,8,512,3064,524358,0,527422,524358,0.005809389824466936,0.005843336041406825,0.000726173728058367,0.0007304170051758532,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,1,10,split_k,512,64,64,766,516236,114828,631830,631064,0.004849405694569742,0.004855292014756031,0.0006061757118212178,0.0006069115018445039,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,2,10,split_m,64,64,512,1272,32838,0,34110,32838,0.08982703019642334,0.09330653511176076,0.011228378774552917,0.011663316888970095,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,2,10,split_mn,256,16,512,2040,131142,0,133182,131142,0.02300611193704855,0.02336398712845618,0.0028757639921310686,0.0029204983910570224,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,2,10,split_n,512,8,512,3064,262214,0,265278,262214,0.011550147392546686,0.011685112160296551,0.0014437684240683358,0.001460639020037069,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,2,10,split_k,512,64,64,766,258188,57484,316438,315672,0.009682781461139307,0.009706277401860159,0.0012103476826424134,0.0012132846752325199,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,4,10,split_m,64,64,512,1272,16454,0,17726,16454,0.1728534356312761,0.18621611766135893,0.02160667945390951,0.023277014707669866,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,4,10,split_mn,256,16,512,2040,65606,0,67646,65606,0.04529462200277917,0.04670304545315977,0.0056618277503473965,0.0058378806816449715,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,4,10,split_n,512,8,512,3064,131142,0,134206,131142,0.022830573893864656,0.02336398712845618,0.002853821736733082,0.0029204983910570224,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,4,10,split_k,512,64,64,766,129164,28812,158742,157976,0.019301760088697384,0.019395351192586216,0.002412720011087173,0.002424418899073277,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,8,10,split_m,64,64,512,1272,8262,0,9534,8262,0.3213761275435284,0.37085451464536434,0.04017201594294105,0.04635681433067054,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,8,10,split_mn,256,16,512,2040,32838,0,34878,32838,0.08784907391478869,0.09330653511176076,0.010981134239348586,0.011663316888970095,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,8,10,split_n,512,8,512,3064,65606,0,68670,65606,0.04461919324304645,0.04670304545315977,0.0055773991553808066,0.0058378806816449715,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,8,10,split_k,512,64,64,766,64652,14476,79894,79128,0.038350814829649284,0.03872207056920433,0.0047938518537061605,0.004840258821150541,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,16,10,split_m,64,64,512,1272,4166,0,5438,4166,0.5634424420742921,0.7354776764282285,0.07043030525928651,0.09193470955352856,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,16,10,split_mn,256,16,512,2040,16454,0,18494,16454,0.16567535416891965,0.18621611766135893,0.020709419271114957,0.023277014707669866,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,16,10,split_n,512,8,512,3064,32838,0,35902,32838,0.08534343490613336,0.09330653511176076,0.01066792936326667,0.011663316888970095,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,16,10,split_k,512,64,64,766,32396,7308,40470,39704,0.07571040276748209,0.077171065887568,0.009463800345935261,0.009646383235946,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,32,10,split_m,64,64,512,1272,2118,0,3390,2118,0.9038348082595871,1.4466477809254012,0.11297935103244838,0.18083097261567516,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,32,10,split_mn,256,16,512,2040,8262,0,10302,8262,0.2974179770918268,0.37085451464536434,0.03717724713647835,0.04635681433067054,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,32,10,split_n,512,8,512,3064,16454,0,19518,16454,0.15698329746900297,0.18621611766135893,0.01962291218362537,0.023277014707669866,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,32,10,split_k,512,64,64,766,16268,3724,20758,19992,0.14760574236438964,0.15326130452180872,0.018450717795548705,0.01915766306522609,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,64,10,split_m,64,64,512,1272,1094,0,2366,1272,1.2950126796280643,2.408805031446541,0.16187658495350804,0.3011006289308176,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,64,10,split_mn,256,16,512,2040,4166,0,6206,4166,0.49371575894295844,0.7354776764282285,0.061714469867869805,0.09193470955352856,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,64,10,split_k,512,64,64,766,8204,1932,10902,10136,0.28104934874334986,0.3022888713496448,0.03513116859291873,0.0377861089187056,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,64,10,split_n,512,8,512,3064,8262,0,11326,8262,0.27052798869856964,0.37085451464536434,0.033815998587321205,0.04635681433067054,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,128,10,split_m,64,64,512,1272,582,0,1854,1272,1.6526429341963322,2.408805031446541,0.20658036677454153,0.3011006289308176,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,128,10,split_mn,256,16,512,2040,2118,0,4158,2118,0.7368927368927369,1.4466477809254012,0.09211159211159212,0.18083097261567516,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,128,10,split_k,512,64,64,766,4172,1036,5974,5208,0.5128891864747238,0.5883256528417818,0.06411114830934048,0.07354070660522273,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,128,10,split_n,512,8,512,3064,4166,0,7230,4166,0.42378976486860304,0.7354776764282285,0.05297372060857538,0.09193470955352856,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,256,10,split_m,64,64,512,1272,326,0,1598,1272,1.9173967459324155,2.408805031446541,0.23967459324155194,0.3011006289308176,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,256,10,split_mn,256,16,512,2040,1094,0,3134,2040,0.9776643267389917,1.5019607843137255,0.12220804084237397,0.18774509803921569,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,256,10,split_k,512,64,64,766,2156,588,3510,2744,0.8729344729344729,1.1166180758017492,0.10911680911680911,0.13957725947521865,3064
bert_av_seq512,512,64,512,16777216,ws,ring,8,256,10,split_n,512,8,512,3064,2118,0,5182,3064,0.5912774990351216,1.0,0.0739096873793902,0.125,3064
bert_av_seq512,512,64,512,16777216,ws,mesh,1,0,10,split_m,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,ws,mesh,1,0,10,split_n,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,ws,mesh,1,0,10,split_k,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,ws,mesh,4,1,10,split_m,128,64,512,1528,131092,0,132620,131092,0.023103604282913588,0.02337289842248192,0.005775901070728397,0.00584322460562048,3064
bert_av_seq512,512,64,512,16777216,ws,mesh,4,1,10,split_mn,256,32,512,2040,524308,0,526348,524308,0.005821243739883119,0.005843893284100185,0.0014553109349707799,0.0014609733210250463,3064
